epoch,family,target,metric,score
1,size,0,r2,0.6812
1,size,1,r2,0.2706
1,size,2,r2,0.4133
1,size,3,r2,0.388
1,size,4,r2,0.4393
1,size,mean,r2,0.4385
2,size,0,r2,0.6925
2,size,1,r2,0.3605
2,size,2,r2,0.4573
2,size,3,r2,0.5006
2,size,4,r2,0.5154
2,size,mean,r2,0.5053
3,size,0,r2,0.7398
3,size,1,r2,0.3754
3,size,2,r2,0.4545
3,size,3,r2,0.4943
3,size,4,r2,0.5208
3,size,mean,r2,0.517
4,size,0,r2,0.7618
4,size,1,r2,0.4325
4,size,2,r2,0.4762
4,size,3,r2,0.5377
4,size,4,r2,0.5629
4,size,mean,r2,0.5542
5,size,0,r2,0.7183
5,size,1,r2,0.4118
5,size,2,r2,0.4798
5,size,3,r2,0.4956
5,size,4,r2,0.5743
5,size,mean,r2,0.536
6,size,0,r2,0.778
6,size,1,r2,0.4394
6,size,2,r2,0.4891
6,size,3,r2,0.5446
6,size,4,r2,0.556
6,size,mean,r2,0.5614
7,size,0,r2,0.7331
7,size,1,r2,0.4637
7,size,2,r2,0.488
7,size,3,r2,0.5497
7,size,4,r2,0.4995
7,size,mean,r2,0.5468
8,size,0,r2,0.7308
8,size,1,r2,0.4586
8,size,2,r2,0.4864
8,size,3,r2,0.5635
8,size,4,r2,0.5863
8,size,mean,r2,0.5651
9,size,0,r2,0.7721
9,size,1,r2,0.4738
9,size,2,r2,0.501
9,size,3,r2,0.5494
9,size,4,r2,0.5842
9,size,mean,r2,0.5761
10,size,0,r2,0.7756
10,size,1,r2,0.4668
10,size,2,r2,0.5048
10,size,3,r2,0.5597
10,size,4,r2,0.5959
10,size,mean,r2,0.5806
