epoch,family,target,metric,score
1,radiomics,0,r2,0.9144
1,radiomics,1,r2,0.2759
1,radiomics,2,r2,0.8602
1,radiomics,mean,r2,0.6835
2,radiomics,0,r2,0.9143
2,radiomics,1,r2,0.3941
2,radiomics,2,r2,0.8829
2,radiomics,mean,r2,0.7304
3,radiomics,0,r2,0.9326
3,radiomics,1,r2,0.5221
3,radiomics,2,r2,0.8812
3,radiomics,mean,r2,0.7786
4,radiomics,0,r2,0.933
4,radiomics,1,r2,0.5265
4,radiomics,2,r2,0.891
4,radiomics,mean,r2,0.7835
5,radiomics,0,r2,0.9353
5,radiomics,1,r2,0.5151
5,radiomics,2,r2,0.9056
5,radiomics,mean,r2,0.7853
6,radiomics,0,r2,0.9252
6,radiomics,1,r2,0.4681
6,radiomics,2,r2,0.9065
6,radiomics,mean,r2,0.7666
7,radiomics,0,r2,0.9401
7,radiomics,1,r2,0.4925
7,radiomics,2,r2,0.9133
7,radiomics,mean,r2,0.782
8,radiomics,0,r2,0.9386
8,radiomics,1,r2,0.5458
8,radiomics,2,r2,0.9031
8,radiomics,mean,r2,0.7958
9,radiomics,0,r2,0.9426
9,radiomics,1,r2,0.5997
9,radiomics,2,r2,0.9128
9,radiomics,mean,r2,0.8183
10,radiomics,0,r2,0.9225
10,radiomics,1,r2,0.6165
10,radiomics,2,r2,0.9167
10,radiomics,mean,r2,0.8186
