epoch,family,target,metric,score
1,size,0,r2,0.7989
1,size,1,r2,0.4384
1,size,2,r2,0.4131
1,size,3,r2,0.5724
1,size,4,r2,0.6168
1,size,mean,r2,0.5679
2,size,0,r2,0.8021
2,size,1,r2,0.4878
2,size,2,r2,0.4425
2,size,3,r2,0.5791
2,size,4,r2,0.6404
2,size,mean,r2,0.5904
3,size,0,r2,0.8155
3,size,1,r2,0.5149
3,size,2,r2,0.4609
3,size,3,r2,0.5958
3,size,4,r2,0.6676
3,size,mean,r2,0.6109
4,size,0,r2,0.8161
4,size,1,r2,0.5018
4,size,2,r2,0.4588
4,size,3,r2,0.5895
4,size,4,r2,0.662
4,size,mean,r2,0.6056
5,size,0,r2,0.8177
5,size,1,r2,0.5075
5,size,2,r2,0.4588
5,size,3,r2,0.5985
5,size,4,r2,0.673
5,size,mean,r2,0.6111
6,size,0,r2,0.8199
6,size,1,r2,0.5102
6,size,2,r2,0.4523
6,size,3,r2,0.6114
6,size,4,r2,0.6776
6,size,mean,r2,0.6143
7,size,0,r2,0.8236
7,size,1,r2,0.5272
7,size,2,r2,0.4648
7,size,3,r2,0.605
7,size,4,r2,0.6601
7,size,mean,r2,0.6161
8,size,0,r2,0.8198
8,size,1,r2,0.5117
8,size,2,r2,0.4559
8,size,3,r2,0.5946
8,size,4,r2,0.6539
8,size,mean,r2,0.6072
9,size,0,r2,0.8289
9,size,1,r2,0.5285
9,size,2,r2,0.4695
9,size,3,r2,0.6018
9,size,4,r2,0.6741
9,size,mean,r2,0.6206
10,size,0,r2,0.8334
10,size,1,r2,0.5244
10,size,2,r2,0.4431
10,size,3,r2,0.6025
10,size,4,r2,0.6805
10,size,mean,r2,0.6168
