epoch,family,target,metric,score
1,location,0,r2,0.0635
1,location,1,r2,0.0872
1,location,2,r2,0.196
1,location,mean,r2,0.1156
2,location,0,r2,0.0788
2,location,1,r2,0.0969
2,location,2,r2,0.2129
2,location,mean,r2,0.1296
3,location,0,r2,0.0714
3,location,1,r2,0.0971
3,location,2,r2,0.2137
3,location,mean,r2,0.1274
4,location,0,r2,0.0947
4,location,1,r2,0.0986
4,location,2,r2,0.2149
4,location,mean,r2,0.1361
5,location,0,r2,0.1004
5,location,1,r2,0.0889
5,location,2,r2,0.2187
5,location,mean,r2,0.136
6,location,0,r2,0.0931
6,location,1,r2,0.1114
6,location,2,r2,0.2361
6,location,mean,r2,0.1469
7,location,0,r2,0.098
7,location,1,r2,0.0911
7,location,2,r2,0.2354
7,location,mean,r2,0.1415
8,location,0,r2,0.0025
8,location,1,r2,0.0967
8,location,2,r2,0.2385
8,location,mean,r2,0.1125
9,location,0,r2,0.0938
9,location,1,r2,0.0787
9,location,2,r2,0.2184
9,location,mean,r2,0.1303
10,location,0,r2,0.0786
10,location,1,r2,0.0957
10,location,2,r2,0.2312
10,location,mean,r2,0.1352
