epoch,family,target,metric,score
1,size,0,r2,0.826
1,size,1,r2,0.5185
1,size,2,r2,0.4688
1,size,3,r2,0.5988
1,size,4,r2,0.6109
1,size,mean,r2,0.6046
2,size,0,r2,0.8436
2,size,1,r2,0.5533
2,size,2,r2,0.4841
2,size,3,r2,0.617
2,size,4,r2,0.6713
2,size,mean,r2,0.6339
3,size,0,r2,0.8582
3,size,1,r2,0.579
3,size,2,r2,0.5029
3,size,3,r2,0.6238
3,size,4,r2,0.6927
3,size,mean,r2,0.6513
4,size,0,r2,0.8553
4,size,1,r2,0.5618
4,size,2,r2,0.4771
4,size,3,r2,0.6307
4,size,4,r2,0.6992
4,size,mean,r2,0.6448
5,size,0,r2,0.8613
5,size,1,r2,0.5879
5,size,2,r2,0.4757
5,size,3,r2,0.6262
5,size,4,r2,0.7095
5,size,mean,r2,0.6521
6,size,0,r2,0.8645
6,size,1,r2,0.5754
6,size,2,r2,0.5066
6,size,3,r2,0.6344
6,size,4,r2,0.7105
6,size,mean,r2,0.6583
7,size,0,r2,0.8558
7,size,1,r2,0.5947
7,size,2,r2,0.5051
7,size,3,r2,0.6404
7,size,4,r2,0.7057
7,size,mean,r2,0.6603
8,size,0,r2,0.8553
8,size,1,r2,0.5891
8,size,2,r2,0.5015
8,size,3,r2,0.6272
8,size,4,r2,0.6947
8,size,mean,r2,0.6535
9,size,0,r2,0.864
9,size,1,r2,0.5916
9,size,2,r2,0.5065
9,size,3,r2,0.6357
9,size,4,r2,0.7132
9,size,mean,r2,0.6622
10,size,0,r2,0.8691
10,size,1,r2,0.6054
10,size,2,r2,0.4782
10,size,3,r2,0.6383
10,size,4,r2,0.7069
10,size,mean,r2,0.6596
