epoch,family,target,metric,score
1,radiomics,0,r2,0.9
1,radiomics,1,r2,0.2662
1,radiomics,2,r2,0.8429
1,radiomics,mean,r2,0.6697
2,radiomics,0,r2,0.9042
2,radiomics,1,r2,0.3181
2,radiomics,2,r2,0.861
2,radiomics,mean,r2,0.6944
3,radiomics,0,r2,0.8987
3,radiomics,1,r2,0.3658
3,radiomics,2,r2,0.8535
3,radiomics,mean,r2,0.706
4,radiomics,0,r2,0.9091
4,radiomics,1,r2,0.3662
4,radiomics,2,r2,0.8627
4,radiomics,mean,r2,0.7127
5,radiomics,0,r2,0.9018
5,radiomics,1,r2,0.3703
5,radiomics,2,r2,0.879
5,radiomics,mean,r2,0.717
6,radiomics,0,r2,0.9076
6,radiomics,1,r2,0.3577
6,radiomics,2,r2,0.8858
6,radiomics,mean,r2,0.717
7,radiomics,0,r2,0.912
7,radiomics,1,r2,0.4559
7,radiomics,2,r2,0.8902
7,radiomics,mean,r2,0.7527
8,radiomics,0,r2,0.9211
8,radiomics,1,r2,0.3448
8,radiomics,2,r2,0.8893
8,radiomics,mean,r2,0.7184
9,radiomics,0,r2,0.9223
9,radiomics,1,r2,0.4106
9,radiomics,2,r2,0.8851
9,radiomics,mean,r2,0.7394
10,radiomics,0,r2,0.9281
10,radiomics,1,r2,0.4444
10,radiomics,2,r2,0.8911
10,radiomics,mean,r2,0.7545
