epoch,family,target,metric,score
1,radiomics,0,r2,0.9038
1,radiomics,1,r2,0.2258
1,radiomics,2,r2,0.845
1,radiomics,mean,r2,0.6582
2,radiomics,0,r2,0.9005
2,radiomics,1,r2,0.2889
2,radiomics,2,r2,0.8325
2,radiomics,mean,r2,0.6739
3,radiomics,0,r2,0.9186
3,radiomics,1,r2,0.3015
3,radiomics,2,r2,0.8745
3,radiomics,mean,r2,0.6982
4,radiomics,0,r2,0.9262
4,radiomics,1,r2,0.4629
4,radiomics,2,r2,0.874
4,radiomics,mean,r2,0.7544
5,radiomics,0,r2,0.9267
5,radiomics,1,r2,0.3538
5,radiomics,2,r2,0.8879
5,radiomics,mean,r2,0.7228
6,radiomics,0,r2,0.9239
6,radiomics,1,r2,0.43
6,radiomics,2,r2,0.8917
6,radiomics,mean,r2,0.7485
7,radiomics,0,r2,0.9222
7,radiomics,1,r2,0.506
7,radiomics,2,r2,0.8922
7,radiomics,mean,r2,0.7735
8,radiomics,0,r2,0.9256
8,radiomics,1,r2,0.4189
8,radiomics,2,r2,0.8995
8,radiomics,mean,r2,0.748
9,radiomics,0,r2,0.9278
9,radiomics,1,r2,0.4979
9,radiomics,2,r2,0.9077
9,radiomics,mean,r2,0.7778
10,radiomics,0,r2,0.9302
10,radiomics,1,r2,0.4616
10,radiomics,2,r2,0.8985
10,radiomics,mean,r2,0.7635
