epoch,family,target,metric,score
1,size,0,r2,0.8295
1,size,1,r2,0.4979
1,size,2,r2,0.4765
1,size,3,r2,0.6236
1,size,4,r2,0.6775
1,size,mean,r2,0.621
2,size,0,r2,0.8554
2,size,1,r2,0.5165
2,size,2,r2,0.4679
2,size,3,r2,0.6163
2,size,4,r2,0.699
2,size,mean,r2,0.631
3,size,0,r2,0.8513
3,size,1,r2,0.5472
3,size,2,r2,0.4807
3,size,3,r2,0.6255
3,size,4,r2,0.7001
3,size,mean,r2,0.641
4,size,0,r2,0.8466
4,size,1,r2,0.5367
4,size,2,r2,0.4987
4,size,3,r2,0.6353
4,size,4,r2,0.7183
4,size,mean,r2,0.6471
5,size,0,r2,0.864
5,size,1,r2,0.5641
5,size,2,r2,0.4865
5,size,3,r2,0.6312
5,size,4,r2,0.7157
5,size,mean,r2,0.6523
6,size,0,r2,0.8537
6,size,1,r2,0.5706
6,size,2,r2,0.5075
6,size,3,r2,0.6333
6,size,4,r2,0.7051
6,size,mean,r2,0.6541
7,size,0,r2,0.8639
7,size,1,r2,0.5721
7,size,2,r2,0.4954
7,size,3,r2,0.6393
7,size,4,r2,0.7095
7,size,mean,r2,0.656
8,size,0,r2,0.8679
8,size,1,r2,0.5614
8,size,2,r2,0.5065
8,size,3,r2,0.6251
8,size,4,r2,0.7265
8,size,mean,r2,0.6575
9,size,0,r2,0.8679
9,size,1,r2,0.5675
9,size,2,r2,0.4978
9,size,3,r2,0.6198
9,size,4,r2,0.7238
9,size,mean,r2,0.6554
10,size,0,r2,0.8516
10,size,1,r2,0.5678
10,size,2,r2,0.5036
10,size,3,r2,0.6366
10,size,4,r2,0.7213
10,size,mean,r2,0.6562
