epoch,family,target,metric,score
1,disease,Medical material,auroc,0.9225
1,disease,Arterial wall calcification,auroc,0.9321
1,disease,Cardiomegaly,auroc,0.924
1,disease,Pericardial effusion,auroc,0.8563
1,disease,Coronary artery wall calcification,auroc,0.934
1,disease,Hiatal hernia,auroc,0.7078
1,disease,Lymphadenopathy,auroc,0.7565
1,disease,Emphysema,auroc,0.7979
1,disease,Atelectasis,auroc,0.8039
1,disease,Lung nodule,auroc,0.7363
1,disease,Lung opacity,auroc,0.8726
1,disease,Pulmonary fibrotic sequela,auroc,0.7426
1,disease,Pleural effusion,auroc,0.9682
1,disease,Mosaic attenuation pattern,auroc,0.8806
1,disease,Peribronchial thickening,auroc,0.8167
1,disease,Consolidation,auroc,0.9215
1,disease,Bronchiectasis,auroc,0.7718
1,disease,Interlobular septal thickening,auroc,0.8754
1,disease,macro,auroc,0.8456
1,disease,micro,auroc,0.8591
2,disease,Medical material,auroc,0.9239
2,disease,Arterial wall calcification,auroc,0.9308
2,disease,Cardiomegaly,auroc,0.9281
2,disease,Pericardial effusion,auroc,0.8533
2,disease,Coronary artery wall calcification,auroc,0.9339
2,disease,Hiatal hernia,auroc,0.7153
2,disease,Lymphadenopathy,auroc,0.7574
2,disease,Emphysema,auroc,0.8042
2,disease,Atelectasis,auroc,0.815
2,disease,Lung nodule,auroc,0.7361
2,disease,Lung opacity,auroc,0.8719
2,disease,Pulmonary fibrotic sequela,auroc,0.7442
2,disease,Pleural effusion,auroc,0.9686
2,disease,Mosaic attenuation pattern,auroc,0.8903
2,disease,Peribronchial thickening,auroc,0.8085
2,disease,Consolidation,auroc,0.9167
2,disease,Bronchiectasis,auroc,0.8005
2,disease,Interlobular septal thickening,auroc,0.8729
2,disease,macro,auroc,0.8484
2,disease,micro,auroc,0.8601
3,disease,Medical material,auroc,0.9255
3,disease,Arterial wall calcification,auroc,0.9292
3,disease,Cardiomegaly,auroc,0.9276
3,disease,Pericardial effusion,auroc,0.8546
3,disease,Coronary artery wall calcification,auroc,0.9344
3,disease,Hiatal hernia,auroc,0.7186
3,disease,Lymphadenopathy,auroc,0.7509
3,disease,Emphysema,auroc,0.8047
3,disease,Atelectasis,auroc,0.8182
3,disease,Lung nodule,auroc,0.7402
3,disease,Lung opacity,auroc,0.8694
3,disease,Pulmonary fibrotic sequela,auroc,0.7449
3,disease,Pleural effusion,auroc,0.9675
3,disease,Mosaic attenuation pattern,auroc,0.8842
3,disease,Peribronchial thickening,auroc,0.8095
3,disease,Consolidation,auroc,0.9189
3,disease,Bronchiectasis,auroc,0.8003
3,disease,Interlobular septal thickening,auroc,0.8851
3,disease,macro,auroc,0.8491
3,disease,micro,auroc,0.8555
4,disease,Medical material,auroc,0.9268
4,disease,Arterial wall calcification,auroc,0.9314
4,disease,Cardiomegaly,auroc,0.928
4,disease,Pericardial effusion,auroc,0.8663
4,disease,Coronary artery wall calcification,auroc,0.9352
4,disease,Hiatal hernia,auroc,0.7088
4,disease,Lymphadenopathy,auroc,0.7575
4,disease,Emphysema,auroc,0.8026
4,disease,Atelectasis,auroc,0.8189
4,disease,Lung nodule,auroc,0.7395
4,disease,Lung opacity,auroc,0.8729
4,disease,Pulmonary fibrotic sequela,auroc,0.7467
4,disease,Pleural effusion,auroc,0.9677
4,disease,Mosaic attenuation pattern,auroc,0.8859
4,disease,Peribronchial thickening,auroc,0.8126
4,disease,Consolidation,auroc,0.9197
4,disease,Bronchiectasis,auroc,0.8036
4,disease,Interlobular septal thickening,auroc,0.8751
4,disease,macro,auroc,0.85
