epoch,family,target,metric,score
1,size,0,r2,0.6812
1,size,1,r2,0.2621
1,size,2,r2,0.3956
1,size,3,r2,0.4262
1,size,4,r2,0.464
1,size,mean,r2,0.4458
2,size,0,r2,0.722
2,size,1,r2,0.3301
2,size,2,r2,0.4269
2,size,3,r2,0.494
2,size,4,r2,0.5294
2,size,mean,r2,0.5005
3,size,0,r2,0.7193
3,size,1,r2,0.3487
3,size,2,r2,0.4578
3,size,3,r2,0.5058
3,size,4,r2,0.5428
3,size,mean,r2,0.5149
4,size,0,r2,0.7231
4,size,1,r2,0.3836
4,size,2,r2,0.4551
4,size,3,r2,0.5133
4,size,4,r2,0.5336
4,size,mean,r2,0.5217
5,size,0,r2,0.734
5,size,1,r2,0.2677
5,size,2,r2,0.45
5,size,3,r2,0.4589
5,size,4,r2,0.5878
5,size,mean,r2,0.4997
6,size,0,r2,0.7095
6,size,1,r2,0.3987
6,size,2,r2,0.4545
6,size,3,r2,0.5366
6,size,4,r2,0.5431
6,size,mean,r2,0.5285
7,size,0,r2,0.7656
7,size,1,r2,0.4003
7,size,2,r2,0.4451
7,size,3,r2,0.4834
7,size,4,r2,0.5884
7,size,mean,r2,0.5366
8,size,0,r2,0.7723
8,size,1,r2,0.4341
8,size,2,r2,0.4993
8,size,3,r2,0.4899
8,size,4,r2,0.5937
8,size,mean,r2,0.5579
9,size,0,r2,0.7766
9,size,1,r2,0.4442
9,size,2,r2,0.4891
9,size,3,r2,0.5456
9,size,4,r2,0.5932
9,size,mean,r2,0.5698
10,size,0,r2,0.7282
10,size,1,r2,0.4282
10,size,2,r2,0.4944
10,size,3,r2,0.5442
10,size,4,r2,0.5884
10,size,mean,r2,0.5567
