epoch,family,target,metric,score
1,location,0,r2,0.2634
1,location,1,r2,0.2864
1,location,2,r2,0.324
1,location,mean,r2,0.2913
2,location,0,r2,0.341
2,location,1,r2,0.3471
2,location,2,r2,0.3913
2,location,mean,r2,0.3598
3,location,0,r2,0.375
3,location,1,r2,0.378
3,location,2,r2,0.4139
3,location,mean,r2,0.389
4,location,0,r2,0.3705
4,location,1,r2,0.3349
4,location,2,r2,0.4285
4,location,mean,r2,0.378
5,location,0,r2,0.3506
5,location,1,r2,0.428
5,location,2,r2,0.457
5,location,mean,r2,0.4119
6,location,0,r2,0.3894
6,location,1,r2,0.4306
6,location,2,r2,0.4979
6,location,mean,r2,0.4393
7,location,0,r2,0.402
7,location,1,r2,0.3407
7,location,2,r2,0.5081
7,location,mean,r2,0.4169
8,location,0,r2,0.402
8,location,1,r2,0.4452
8,location,2,r2,0.4998
8,location,mean,r2,0.449
9,location,0,r2,0.4074
9,location,1,r2,0.4395
9,location,2,r2,0.4673
9,location,mean,r2,0.4381
10,location,0,r2,0.4108
10,location,1,r2,0.4706
10,location,2,r2,0.4988
10,location,mean,r2,0.4601
