epoch,family,target,metric,score
1,density,0,r2,0.808
1,density,1,r2,0.4426
1,density,2,r2,0.9033
1,density,3,r2,0.8786
1,density,mean,r2,0.7581
2,density,0,r2,0.8125
2,density,1,r2,0.5539
2,density,2,r2,0.9211
2,density,3,r2,0.8966
2,density,mean,r2,0.7961
3,density,0,r2,0.8256
3,density,1,r2,0.603
3,density,2,r2,0.9433
3,density,3,r2,0.9217
3,density,mean,r2,0.8234
4,density,0,r2,0.822
4,density,1,r2,0.639
4,density,2,r2,0.9359
4,density,3,r2,0.9243
4,density,mean,r2,0.8303
5,density,0,r2,0.8184
5,density,1,r2,0.6642
5,density,2,r2,0.9473
5,density,3,r2,0.9169
5,density,mean,r2,0.8367
6,density,0,r2,0.8353
6,density,1,r2,0.7023
6,density,2,r2,0.9497
6,density,3,r2,0.9323
6,density,mean,r2,0.8549
7,density,0,r2,0.8355
7,density,1,r2,0.6679
7,density,2,r2,0.9402
7,density,3,r2,0.9218
7,density,mean,r2,0.8414
8,density,0,r2,0.8213
8,density,1,r2,0.6972
8,density,2,r2,0.9401
8,density,3,r2,0.9336
8,density,mean,r2,0.8481
9,density,0,r2,0.8428
9,density,1,r2,0.7258
9,density,2,r2,0.947
9,density,3,r2,0.9326
9,density,mean,r2,0.862
10,density,0,r2,0.8406
10,density,1,r2,0.7361
10,density,2,r2,0.9507
10,density,3,r2,0.932
10,density,mean,r2,0.8649
