epoch,family,target,metric,score
1,size,0,r2,0.6809
1,size,1,r2,0.2468
1,size,2,r2,0.3815
1,size,3,r2,0.4337
1,size,4,r2,0.4914
1,size,mean,r2,0.4468
2,size,0,r2,0.7063
2,size,1,r2,0.3471
2,size,2,r2,0.4279
2,size,3,r2,0.5123
2,size,4,r2,0.5361
2,size,mean,r2,0.5059
3,size,0,r2,0.7404
3,size,1,r2,0.4024
3,size,2,r2,0.4585
3,size,3,r2,0.5111
3,size,4,r2,0.5227
3,size,mean,r2,0.527
4,size,0,r2,0.7517
4,size,1,r2,0.3933
4,size,2,r2,0.4105
4,size,3,r2,0.511
4,size,4,r2,0.5625
4,size,mean,r2,0.5258
5,size,0,r2,0.7529
5,size,1,r2,0.4273
5,size,2,r2,0.4837
5,size,3,r2,0.5561
5,size,4,r2,0.5943
5,size,mean,r2,0.5629
6,size,0,r2,0.7433
6,size,1,r2,0.4217
6,size,2,r2,0.4771
6,size,3,r2,0.5196
6,size,4,r2,0.5112
6,size,mean,r2,0.5346
7,size,0,r2,0.7546
7,size,1,r2,0.4477
7,size,2,r2,0.4867
7,size,3,r2,0.5481
7,size,4,r2,0.542
7,size,mean,r2,0.5558
8,size,0,r2,0.7563
8,size,1,r2,0.4593
8,size,2,r2,0.5048
8,size,3,r2,0.5624
8,size,4,r2,0.5995
8,size,mean,r2,0.5765
9,size,0,r2,0.7801
9,size,1,r2,0.4802
9,size,2,r2,0.5008
9,size,3,r2,0.5714
9,size,4,r2,0.6207
9,size,mean,r2,0.5906
10,size,0,r2,0.7671
10,size,1,r2,0.4748
10,size,2,r2,0.5208
10,size,3,r2,0.5727
10,size,4,r2,0.6071
10,size,mean,r2,0.5885
