epoch,family,target,metric,score
1,location,0,r2,0.2175
1,location,1,r2,0.2325
1,location,2,r2,0.2726
1,location,mean,r2,0.2409
2,location,0,r2,0.3014
2,location,1,r2,0.313
2,location,2,r2,0.3813
2,location,mean,r2,0.3319
3,location,0,r2,0.3467
3,location,1,r2,0.3036
3,location,2,r2,0.4193
3,location,mean,r2,0.3565
4,location,0,r2,0.3337
4,location,1,r2,0.3205
4,location,2,r2,0.4091
4,location,mean,r2,0.3545
5,location,0,r2,0.3754
5,location,1,r2,0.3966
5,location,2,r2,0.4665
5,location,mean,r2,0.4128
6,location,0,r2,0.3959
6,location,1,r2,0.3309
6,location,2,r2,0.4804
6,location,mean,r2,0.4024
7,location,0,r2,0.3935
7,location,1,r2,0.3519
7,location,2,r2,0.4311
7,location,mean,r2,0.3921
8,location,0,r2,0.3997
8,location,1,r2,0.4235
8,location,2,r2,0.4877
8,location,mean,r2,0.437
9,location,0,r2,0.3808
9,location,1,r2,0.447
9,location,2,r2,0.4556
9,location,mean,r2,0.4278
10,location,0,r2,0.4092
10,location,1,r2,0.4325
10,location,2,r2,0.4664
10,location,mean,r2,0.436
