epoch,family,target,metric,score
1,density,0,r2,0.2848
1,density,1,r2,0.1078
1,density,2,r2,0.7253
1,density,3,r2,0.6601
1,density,mean,r2,0.4445
2,density,0,r2,0.3365
2,density,1,r2,0.1518
2,density,2,r2,0.7647
2,density,3,r2,0.6828
2,density,mean,r2,0.4839
3,density,0,r2,0.3252
3,density,1,r2,0.1308
3,density,2,r2,0.7338
3,density,3,r2,0.6954
3,density,mean,r2,0.4713
4,density,0,r2,0.3895
4,density,1,r2,0.1759
4,density,2,r2,0.762
4,density,3,r2,0.7246
4,density,mean,r2,0.513
5,density,0,r2,0.3835
5,density,1,r2,0.1829
5,density,2,r2,0.7631
5,density,3,r2,0.7068
5,density,mean,r2,0.5091
6,density,0,r2,0.3974
6,density,1,r2,0.1575
6,density,2,r2,0.7759
6,density,3,r2,0.7215
6,density,mean,r2,0.5131
7,density,0,r2,0.4007
7,density,1,r2,0.1895
7,density,2,r2,0.786
7,density,3,r2,0.7407
7,density,mean,r2,0.5292
8,density,0,r2,0.4257
8,density,1,r2,0.1966
8,density,2,r2,0.7968
8,density,3,r2,0.7451
8,density,mean,r2,0.541
9,density,0,r2,0.4024
9,density,1,r2,0.174
9,density,2,r2,0.7736
9,density,3,r2,0.7414
9,density,mean,r2,0.5229
10,density,0,r2,0.4244
10,density,1,r2,0.2006
10,density,2,r2,0.8038
10,density,3,r2,0.7433
10,density,mean,r2,0.543
