epoch,family,target,metric,score
1,density,0,r2,0.7708
1,density,1,r2,0.4419
1,density,2,r2,0.8855
1,density,3,r2,0.8877
1,density,mean,r2,0.7465
2,density,0,r2,0.798
2,density,1,r2,0.5663
2,density,2,r2,0.9035
2,density,3,r2,0.8918
2,density,mean,r2,0.7899
3,density,0,r2,0.8006
3,density,1,r2,0.5939
3,density,2,r2,0.9099
3,density,3,r2,0.9077
3,density,mean,r2,0.803
4,density,0,r2,0.8044
4,density,1,r2,0.6413
4,density,2,r2,0.9173
4,density,3,r2,0.9126
4,density,mean,r2,0.8189
5,density,0,r2,0.8043
5,density,1,r2,0.6533
5,density,2,r2,0.9243
5,density,3,r2,0.9188
5,density,mean,r2,0.8252
6,density,0,r2,0.8181
6,density,1,r2,0.6709
6,density,2,r2,0.9255
6,density,3,r2,0.906
6,density,mean,r2,0.8301
7,density,0,r2,0.8132
7,density,1,r2,0.625
7,density,2,r2,0.9316
7,density,3,r2,0.9228
7,density,mean,r2,0.8231
8,density,0,r2,0.8127
8,density,1,r2,0.6807
8,density,2,r2,0.9357
8,density,3,r2,0.922
8,density,mean,r2,0.8378
9,density,0,r2,0.8231
9,density,1,r2,0.7048
9,density,2,r2,0.9377
9,density,3,r2,0.9222
9,density,mean,r2,0.847
10,density,0,r2,0.8238
10,density,1,r2,0.7434
10,density,2,r2,0.9311
10,density,3,r2,0.9165
10,density,mean,r2,0.8537
