epoch,family,target,metric,score
1,radiomics,0,r2,0.8897
1,radiomics,1,r2,0.2075
1,radiomics,2,r2,0.8224
1,radiomics,mean,r2,0.6399
2,radiomics,0,r2,0.9004
2,radiomics,1,r2,0.2099
2,radiomics,2,r2,0.8317
2,radiomics,mean,r2,0.6474
3,radiomics,0,r2,0.9043
3,radiomics,1,r2,0.2766
3,radiomics,2,r2,0.8356
3,radiomics,mean,r2,0.6722
4,radiomics,0,r2,0.8963
4,radiomics,1,r2,0.2655
4,radiomics,2,r2,0.8386
4,radiomics,mean,r2,0.6668
5,radiomics,0,r2,0.9056
5,radiomics,1,r2,0.2521
5,radiomics,2,r2,0.8544
5,radiomics,mean,r2,0.6707
6,radiomics,0,r2,0.9147
6,radiomics,1,r2,0.2942
6,radiomics,2,r2,0.8592
6,radiomics,mean,r2,0.6894
7,radiomics,0,r2,0.9013
7,radiomics,1,r2,0.3451
7,radiomics,2,r2,0.8728
7,radiomics,mean,r2,0.7064
8,radiomics,0,r2,0.9102
8,radiomics,1,r2,0.2539
8,radiomics,2,r2,0.8597
8,radiomics,mean,r2,0.6746
9,radiomics,0,r2,0.9062
9,radiomics,1,r2,0.2384
9,radiomics,2,r2,0.8581
9,radiomics,mean,r2,0.6676
10,radiomics,0,r2,0.9131
10,radiomics,1,r2,0.2967
10,radiomics,2,r2,0.868
10,radiomics,mean,r2,0.6926
