epoch,family,target,metric,score
1,location,0,r2,0.0571
1,location,1,r2,0.0921
1,location,2,r2,0.2351
1,location,mean,r2,0.1281
2,location,0,r2,0.1005
2,location,1,r2,0.1088
2,location,2,r2,0.2538
2,location,mean,r2,0.1544
3,location,0,r2,0.1038
3,location,1,r2,0.1101
3,location,2,r2,0.2577
3,location,mean,r2,0.1572
4,location,0,r2,0.1217
4,location,1,r2,0.1145
4,location,2,r2,0.2721
4,location,mean,r2,0.1694
5,location,0,r2,0.139
5,location,1,r2,0.1039
5,location,2,r2,0.2647
5,location,mean,r2,0.1692
6,location,0,r2,0.1059
6,location,1,r2,0.1185
6,location,2,r2,0.2812
6,location,mean,r2,0.1685
7,location,0,r2,0.1247
7,location,1,r2,0.1225
7,location,2,r2,0.2688
7,location,mean,r2,0.172
8,location,0,r2,0.1049
8,location,1,r2,0.1082
8,location,2,r2,0.2702
8,location,mean,r2,0.1611
9,location,0,r2,0.1476
9,location,1,r2,0.0989
9,location,2,r2,0.263
9,location,mean,r2,0.1698
10,location,0,r2,0.1521
10,location,1,r2,0.1183
10,location,2,r2,0.2748
10,location,mean,r2,0.1817
