epoch,family,target,metric,score
1,disease,Medical material,auroc,0.6651
1,disease,Arterial wall calcification,auroc,0.7428
1,disease,Cardiomegaly,auroc,0.8121
1,disease,Pericardial effusion,auroc,0.713
1,disease,Coronary artery wall calcification,auroc,0.7314
1,disease,Hiatal hernia,auroc,0.6456
1,disease,Lymphadenopathy,auroc,0.6493
1,disease,Emphysema,auroc,0.6243
1,disease,Atelectasis,auroc,0.6366
1,disease,Lung nodule,auroc,0.5841
1,disease,Lung opacity,auroc,0.6491
1,disease,Pulmonary fibrotic sequela,auroc,0.5618
1,disease,Pleural effusion,auroc,0.8642
1,disease,Mosaic attenuation pattern,auroc,0.7518
1,disease,Peribronchial thickening,auroc,0.6329
1,disease,Consolidation,auroc,0.6999
1,disease,Bronchiectasis,auroc,0.6294
1,disease,Interlobular septal thickening,auroc,0.7474
1,disease,macro,auroc,0.6856
1,disease,micro,auroc,0.6982
2,disease,Medical material,auroc,0.6756
2,disease,Arterial wall calcification,auroc,0.7673
2,disease,Cardiomegaly,auroc,0.8355
2,disease,Pericardial effusion,auroc,0.7419
2,disease,Coronary artery wall calcification,auroc,0.7576
2,disease,Hiatal hernia,auroc,0.6658
2,disease,Lymphadenopathy,auroc,0.659
2,disease,Emphysema,auroc,0.6561
2,disease,Atelectasis,auroc,0.6476
2,disease,Lung nodule,auroc,0.5943
2,disease,Lung opacity,auroc,0.6578
2,disease,Pulmonary fibrotic sequela,auroc,0.6043
2,disease,Pleural effusion,auroc,0.8814
2,disease,Mosaic attenuation pattern,auroc,0.7714
2,disease,Peribronchial thickening,auroc,0.6658
2,disease,Consolidation,auroc,0.7064
2,disease,Bronchiectasis,auroc,0.6486
2,disease,Interlobular septal thickening,auroc,0.7579
2,disease,macro,auroc,0.7052
2,disease,micro,auroc,0.7062
3,disease,Medical material,auroc,0.678
3,disease,Arterial wall calcification,auroc,0.7805
3,disease,Cardiomegaly,auroc,0.8477
3,disease,Pericardial effusion,auroc,0.7517
3,disease,Coronary artery wall calcification,auroc,0.7659
3,disease,Hiatal hernia,auroc,0.6702
3,disease,Lymphadenopathy,auroc,0.6693
3,disease,Emphysema,auroc,0.6742
3,disease,Atelectasis,auroc,0.6571
3,disease,Lung nodule,auroc,0.5972
3,disease,Lung opacity,auroc,0.6607
3,disease,Pulmonary fibrotic sequela,auroc,0.6169
3,disease,Pleural effusion,auroc,0.8905
3,disease,Mosaic attenuation pattern,auroc,0.7826
3,disease,Peribronchial thickening,auroc,0.686
3,disease,Consolidation,auroc,0.71
3,disease,Bronchiectasis,auroc,0.6601
3,disease,Interlobular septal thickening,auroc,0.76
3,disease,macro,auroc,0.7144
3,disease,micro,auroc,0.7115
4,disease,Medical material,auroc,0.6813
4,disease,Arterial wall calcification,auroc,0.7971
4,disease,Cardiomegaly,auroc,0.858
4,disease,Pericardial effusion,auroc,0.762
4,disease,Coronary artery wall calcification,auroc,0.7805
4,disease,Hiatal hernia,auroc,0.675
4,disease,Lymphadenopathy,auroc,0.6703
4,disease,Emphysema,auroc,0.6907
4,disease,Atelectasis,auroc,0.6643
4,disease,Lung nodule,auroc,0.5974
4,disease,Lung opacity,auroc,0.6584
4,disease,Pulmonary fibrotic sequela,auroc,0.6027
4,disease,Pleural effusion,auroc,0.8948
4,disease,Mosaic attenuation pattern,auroc,0.7848
4,disease,Peribronchial thickening,auroc,0.696
4,disease,Consolidation,auroc,0.711
4,disease,Bronchiectasis,auroc,0.6629
4,disease,Interlobular septal thickening,auroc,0.7623
4,disease,macro,auroc,0.7194
4,disease,micro,auroc,0.7183
