epoch,family,target,metric,score
1,radiomics,0,r2,0.6371
1,radiomics,1,r2,0.0417
1,radiomics,2,r2,0.544
1,radiomics,mean,r2,0.4076
2,radiomics,0,r2,0.7622
2,radiomics,1,r2,0.053
2,radiomics,2,r2,0.6686
2,radiomics,mean,r2,0.4946
3,radiomics,0,r2,0.7743
3,radiomics,1,r2,0.0746
3,radiomics,2,r2,0.6451
3,radiomics,mean,r2,0.498
4,radiomics,0,r2,0.7789
4,radiomics,1,r2,0.0811
4,radiomics,2,r2,0.661
4,radiomics,mean,r2,0.507
5,radiomics,0,r2,0.7944
5,radiomics,1,r2,0.0413
5,radiomics,2,r2,0.6645
5,radiomics,mean,r2,0.5001
6,radiomics,0,r2,0.791
6,radiomics,1,r2,-0.0153
6,radiomics,2,r2,0.6569
6,radiomics,mean,r2,0.4775
7,radiomics,0,r2,0.791
7,radiomics,1,r2,0.0907
7,radiomics,2,r2,0.6444
7,radiomics,mean,r2,0.5087
8,radiomics,0,r2,0.8047
8,radiomics,1,r2,0.1072
8,radiomics,2,r2,0.6923
8,radiomics,mean,r2,0.5347
9,radiomics,0,r2,0.8018
9,radiomics,1,r2,0.1032
9,radiomics,2,r2,0.6449
9,radiomics,mean,r2,0.5166
10,radiomics,0,r2,0.8119
10,radiomics,1,r2,0.1041
10,radiomics,2,r2,0.6925
10,radiomics,mean,r2,0.5362
