epoch,family,target,metric,score
1,density,0,r2,0.2727
1,density,1,r2,0.1249
1,density,2,r2,0.6483
1,density,3,r2,0.5835
1,density,mean,r2,0.4074
2,density,0,r2,0.338
2,density,1,r2,0.1489
2,density,2,r2,0.7567
2,density,3,r2,0.6849
2,density,mean,r2,0.4821
3,density,0,r2,0.2957
3,density,1,r2,0.1047
3,density,2,r2,0.7347
3,density,3,r2,0.6789
3,density,mean,r2,0.4535
4,density,0,r2,0.3927
4,density,1,r2,0.1713
4,density,2,r2,0.7717
4,density,3,r2,0.7187
4,density,mean,r2,0.5136
5,density,0,r2,0.3486
5,density,1,r2,0.1509
5,density,2,r2,0.768
5,density,3,r2,0.7023
5,density,mean,r2,0.4924
6,density,0,r2,0.3916
6,density,1,r2,0.1164
6,density,2,r2,0.7848
6,density,3,r2,0.7166
6,density,mean,r2,0.5023
7,density,0,r2,0.4244
7,density,1,r2,0.1842
7,density,2,r2,0.8002
7,density,3,r2,0.7374
7,density,mean,r2,0.5365
8,density,0,r2,0.4165
8,density,1,r2,0.1854
8,density,2,r2,0.7921
8,density,3,r2,0.7306
8,density,mean,r2,0.5311
9,density,0,r2,0.4325
9,density,1,r2,0.1827
9,density,2,r2,0.7924
9,density,3,r2,0.74
9,density,mean,r2,0.5369
10,density,0,r2,0.4363
10,density,1,r2,0.1897
10,density,2,r2,0.797
10,density,3,r2,0.7123
10,density,mean,r2,0.5338
