epoch,family,target,metric,score
1,location,0,r2,0.2111
1,location,1,r2,0.243
1,location,2,r2,0.337
1,location,mean,r2,0.2637
2,location,0,r2,0.2856
2,location,1,r2,0.3114
2,location,2,r2,0.3747
2,location,mean,r2,0.3239
3,location,0,r2,0.2958
3,location,1,r2,0.3364
3,location,2,r2,0.4199
3,location,mean,r2,0.3507
4,location,0,r2,0.3119
4,location,1,r2,0.2251
4,location,2,r2,0.3903
4,location,mean,r2,0.3091
5,location,0,r2,0.3561
5,location,1,r2,0.3837
5,location,2,r2,0.4439
5,location,mean,r2,0.3946
6,location,0,r2,0.3583
6,location,1,r2,0.4043
6,location,2,r2,0.4372
6,location,mean,r2,0.3999
7,location,0,r2,0.3353
7,location,1,r2,0.228
7,location,2,r2,0.4378
7,location,mean,r2,0.3337
8,location,0,r2,0.3729
8,location,1,r2,0.4151
8,location,2,r2,0.4771
8,location,mean,r2,0.4217
9,location,0,r2,0.3121
9,location,1,r2,0.447
9,location,2,r2,0.4742
9,location,mean,r2,0.4111
10,location,0,r2,0.3748
10,location,1,r2,0.4488
10,location,2,r2,0.4853
10,location,mean,r2,0.4363
