epoch,family,target,metric,score
1,radiomics,0,r2,0.9066
1,radiomics,1,r2,0.2347
1,radiomics,2,r2,0.8533
1,radiomics,mean,r2,0.6649
2,radiomics,0,r2,0.9143
2,radiomics,1,r2,0.3122
2,radiomics,2,r2,0.8753
2,radiomics,mean,r2,0.7006
3,radiomics,0,r2,0.9172
3,radiomics,1,r2,0.3156
3,radiomics,2,r2,0.8635
3,radiomics,mean,r2,0.6988
4,radiomics,0,r2,0.9096
4,radiomics,1,r2,0.4549
4,radiomics,2,r2,0.8747
4,radiomics,mean,r2,0.7464
5,radiomics,0,r2,0.9117
5,radiomics,1,r2,0.3941
5,radiomics,2,r2,0.8906
5,radiomics,mean,r2,0.7321
6,radiomics,0,r2,0.9254
6,radiomics,1,r2,0.418
6,radiomics,2,r2,0.8788
6,radiomics,mean,r2,0.7407
7,radiomics,0,r2,0.9212
7,radiomics,1,r2,0.4632
7,radiomics,2,r2,0.8907
7,radiomics,mean,r2,0.7584
8,radiomics,0,r2,0.927
8,radiomics,1,r2,0.4916
8,radiomics,2,r2,0.8977
8,radiomics,mean,r2,0.7721
9,radiomics,0,r2,0.9185
9,radiomics,1,r2,0.3141
9,radiomics,2,r2,0.894
9,radiomics,mean,r2,0.7089
10,radiomics,0,r2,0.916
10,radiomics,1,r2,0.4819
10,radiomics,2,r2,0.8941
10,radiomics,mean,r2,0.764
