epoch,family,target,metric,score
1,location,0,r2,0.1439
1,location,1,r2,0.1216
1,location,2,r2,0.2962
1,location,mean,r2,0.1872
2,location,0,r2,0.2907
2,location,1,r2,0.1452
2,location,2,r2,0.3385
2,location,mean,r2,0.2581
3,location,0,r2,0.4386
3,location,1,r2,0.2538
3,location,2,r2,0.3703
3,location,mean,r2,0.3543
4,location,0,r2,0.5353
4,location,1,r2,0.2878
4,location,2,r2,0.3847
4,location,mean,r2,0.4026
5,location,0,r2,0.5412
5,location,1,r2,0.3573
5,location,2,r2,0.4088
5,location,mean,r2,0.4358
6,location,0,r2,0.5508
6,location,1,r2,0.3722
6,location,2,r2,0.3865
6,location,mean,r2,0.4365
7,location,0,r2,0.589
7,location,1,r2,0.3964
7,location,2,r2,0.4302
7,location,mean,r2,0.4719
8,location,0,r2,0.5782
8,location,1,r2,0.3849
8,location,2,r2,0.4532
8,location,mean,r2,0.4721
9,location,0,r2,0.6192
9,location,1,r2,0.4031
9,location,2,r2,0.4493
9,location,mean,r2,0.4905
10,location,0,r2,0.618
10,location,1,r2,0.3922
10,location,2,r2,0.4932
10,location,mean,r2,0.5011
