epoch,family,target,metric,score
1,density,0,r2,0.2882
1,density,1,r2,0.1115
1,density,2,r2,0.6774
1,density,3,r2,0.6032
1,density,mean,r2,0.4201
2,density,0,r2,0.323
2,density,1,r2,0.123
2,density,2,r2,0.7506
2,density,3,r2,0.6551
2,density,mean,r2,0.4629
3,density,0,r2,0.287
3,density,1,r2,0.1222
3,density,2,r2,0.7561
3,density,3,r2,0.6835
3,density,mean,r2,0.4622
4,density,0,r2,0.3872
4,density,1,r2,0.1643
4,density,2,r2,0.7747
4,density,3,r2,0.7046
4,density,mean,r2,0.5077
5,density,0,r2,0.3463
5,density,1,r2,0.1571
5,density,2,r2,0.7587
5,density,3,r2,0.7178
5,density,mean,r2,0.495
6,density,0,r2,0.3379
6,density,1,r2,0.1273
6,density,2,r2,0.7825
6,density,3,r2,0.7034
6,density,mean,r2,0.4878
7,density,0,r2,0.3914
7,density,1,r2,0.1647
7,density,2,r2,0.7921
7,density,3,r2,0.7137
7,density,mean,r2,0.5155
8,density,0,r2,0.3979
8,density,1,r2,0.1764
8,density,2,r2,0.7942
8,density,3,r2,0.7286
8,density,mean,r2,0.5243
9,density,0,r2,0.4053
9,density,1,r2,0.1773
9,density,2,r2,0.7978
9,density,3,r2,0.7247
9,density,mean,r2,0.5263
10,density,0,r2,0.4018
10,density,1,r2,0.1893
10,density,2,r2,0.7852
10,density,3,r2,0.7005
10,density,mean,r2,0.5192
