epoch,family,target,metric,score
1,radiomics,0,r2,0.6055
1,radiomics,1,r2,0.0348
1,radiomics,2,r2,0.4801
1,radiomics,mean,r2,0.3734
2,radiomics,0,r2,0.7455
2,radiomics,1,r2,0.0571
2,radiomics,2,r2,0.6645
2,radiomics,mean,r2,0.489
3,radiomics,0,r2,0.7748
3,radiomics,1,r2,0.0509
3,radiomics,2,r2,0.6557
3,radiomics,mean,r2,0.4938
4,radiomics,0,r2,0.7753
4,radiomics,1,r2,0.0636
4,radiomics,2,r2,0.6742
4,radiomics,mean,r2,0.5043
5,radiomics,0,r2,0.7681
5,radiomics,1,r2,0.0498
5,radiomics,2,r2,0.6732
5,radiomics,mean,r2,0.4971
6,radiomics,0,r2,0.7858
6,radiomics,1,r2,0.0643
6,radiomics,2,r2,0.6738
6,radiomics,mean,r2,0.508
7,radiomics,0,r2,0.7723
7,radiomics,1,r2,0.0817
7,radiomics,2,r2,0.6449
7,radiomics,mean,r2,0.4996
8,radiomics,0,r2,0.7926
8,radiomics,1,r2,0.0903
8,radiomics,2,r2,0.6986
8,radiomics,mean,r2,0.5272
9,radiomics,0,r2,0.7878
9,radiomics,1,r2,0.095
9,radiomics,2,r2,0.6627
9,radiomics,mean,r2,0.5152
10,radiomics,0,r2,0.7935
10,radiomics,1,r2,0.0927
10,radiomics,2,r2,0.6972
10,radiomics,mean,r2,0.5278
