epoch,family,target,metric,score
1,size,0,r2,0.6754
1,size,1,r2,0.2647
1,size,2,r2,0.3956
1,size,3,r2,0.407
1,size,4,r2,0.4737
1,size,mean,r2,0.4433
2,size,0,r2,0.7324
2,size,1,r2,0.3341
2,size,2,r2,0.4305
2,size,3,r2,0.4933
2,size,4,r2,0.5372
2,size,mean,r2,0.5055
3,size,0,r2,0.6962
3,size,1,r2,0.3795
3,size,2,r2,0.4511
3,size,3,r2,0.5135
3,size,4,r2,0.5601
3,size,mean,r2,0.5201
4,size,0,r2,0.7494
4,size,1,r2,0.3729
4,size,2,r2,0.4189
4,size,3,r2,0.4783
4,size,4,r2,0.5543
4,size,mean,r2,0.5148
5,size,0,r2,0.7406
5,size,1,r2,0.3342
5,size,2,r2,0.4677
5,size,3,r2,0.5248
5,size,4,r2,0.5851
5,size,mean,r2,0.5305
6,size,0,r2,0.7565
6,size,1,r2,0.3221
6,size,2,r2,0.4399
6,size,3,r2,0.5371
6,size,4,r2,0.5918
6,size,mean,r2,0.5295
7,size,0,r2,0.7607
7,size,1,r2,0.438
7,size,2,r2,0.4632
7,size,3,r2,0.5362
7,size,4,r2,0.6002
7,size,mean,r2,0.5597
8,size,0,r2,0.7738
8,size,1,r2,0.386
8,size,2,r2,0.4605
8,size,3,r2,0.5233
8,size,4,r2,0.6199
8,size,mean,r2,0.5527
9,size,0,r2,0.7891
9,size,1,r2,0.4609
9,size,2,r2,0.4917
9,size,3,r2,0.5626
9,size,4,r2,0.6323
9,size,mean,r2,0.5873
10,size,0,r2,0.7589
10,size,1,r2,0.4425
10,size,2,r2,0.4815
10,size,3,r2,0.5097
10,size,4,r2,0.613
10,size,mean,r2,0.5611
