epoch,family,target,metric,score
1,location,0,r2,0.0803
1,location,1,r2,0.106
1,location,2,r2,0.2374
1,location,mean,r2,0.1412
2,location,0,r2,0.1299
2,location,1,r2,0.1141
2,location,2,r2,0.264
2,location,mean,r2,0.1693
3,location,0,r2,0.1403
3,location,1,r2,0.1034
3,location,2,r2,0.2662
3,location,mean,r2,0.17
4,location,0,r2,0.1255
4,location,1,r2,0.1236
4,location,2,r2,0.2827
4,location,mean,r2,0.1772
5,location,0,r2,0.1626
5,location,1,r2,0.1263
5,location,2,r2,0.2719
5,location,mean,r2,0.1869
6,location,0,r2,0.1461
6,location,1,r2,0.1327
6,location,2,r2,0.2833
6,location,mean,r2,0.1874
7,location,0,r2,0.1426
7,location,1,r2,0.1287
7,location,2,r2,0.2895
7,location,mean,r2,0.1869
8,location,0,r2,0.0904
8,location,1,r2,0.1254
8,location,2,r2,0.2754
8,location,mean,r2,0.1637
9,location,0,r2,0.118
9,location,1,r2,0.0863
9,location,2,r2,0.276
9,location,mean,r2,0.1601
10,location,0,r2,0.1491
10,location,1,r2,0.1153
10,location,2,r2,0.2889
10,location,mean,r2,0.1844
