epoch,family,target,metric,score
1,density,0,r2,0.8057
1,density,1,r2,0.5765
1,density,2,r2,0.9038
1,density,3,r2,0.8961
1,density,mean,r2,0.7955
2,density,0,r2,0.8265
2,density,1,r2,0.6735
2,density,2,r2,0.9166
2,density,3,r2,0.9082
2,density,mean,r2,0.8312
3,density,0,r2,0.8259
3,density,1,r2,0.7332
3,density,2,r2,0.9196
3,density,3,r2,0.9173
3,density,mean,r2,0.849
4,density,0,r2,0.8402
4,density,1,r2,0.7588
4,density,2,r2,0.9208
4,density,3,r2,0.9188
4,density,mean,r2,0.8597
5,density,0,r2,0.8047
5,density,1,r2,0.7406
5,density,2,r2,0.9318
5,density,3,r2,0.9198
5,density,mean,r2,0.8492
6,density,0,r2,0.8451
6,density,1,r2,0.7775
6,density,2,r2,0.9251
6,density,3,r2,0.9132
6,density,mean,r2,0.8652
7,density,0,r2,0.8431
7,density,1,r2,0.7918
7,density,2,r2,0.926
7,density,3,r2,0.9235
7,density,mean,r2,0.8711
8,density,0,r2,0.8448
8,density,1,r2,0.8081
8,density,2,r2,0.9372
8,density,3,r2,0.9287
8,density,mean,r2,0.8797
9,density,0,r2,0.8416
9,density,1,r2,0.8069
9,density,2,r2,0.9434
9,density,3,r2,0.9284
9,density,mean,r2,0.8801
10,density,0,r2,0.8428
10,density,1,r2,0.8218
10,density,2,r2,0.9396
10,density,3,r2,0.9271
10,density,mean,r2,0.8828
