epoch,family,target,metric,score
1,location,0,r2,0.2262
1,location,1,r2,0.2874
1,location,2,r2,0.3336
1,location,mean,r2,0.2824
2,location,0,r2,0.3017
2,location,1,r2,0.356
2,location,2,r2,0.3907
2,location,mean,r2,0.3495
3,location,0,r2,0.3322
3,location,1,r2,0.4367
3,location,2,r2,0.4369
3,location,mean,r2,0.4019
4,location,0,r2,0.3014
4,location,1,r2,0.4114
4,location,2,r2,0.3327
4,location,mean,r2,0.3485
5,location,0,r2,0.3636
5,location,1,r2,0.4421
5,location,2,r2,0.4782
5,location,mean,r2,0.428
6,location,0,r2,0.3781
6,location,1,r2,0.4559
6,location,2,r2,0.4722
6,location,mean,r2,0.4354
7,location,0,r2,0.3752
7,location,1,r2,0.4671
7,location,2,r2,0.4446
7,location,mean,r2,0.429
8,location,0,r2,0.3743
8,location,1,r2,0.494
8,location,2,r2,0.4789
8,location,mean,r2,0.4491
9,location,0,r2,0.3701
9,location,1,r2,0.5057
9,location,2,r2,0.4667
9,location,mean,r2,0.4475
10,location,0,r2,0.3656
10,location,1,r2,0.5099
10,location,2,r2,0.4663
10,location,mean,r2,0.4472
