epoch,family,target,metric,score
1,disease,Medical material,auroc,0.6855
1,disease,Arterial wall calcification,auroc,0.7268
1,disease,Cardiomegaly,auroc,0.8339
1,disease,Pericardial effusion,auroc,0.7422
1,disease,Coronary artery wall calcification,auroc,0.7053
1,disease,Hiatal hernia,auroc,0.6506
1,disease,Lymphadenopathy,auroc,0.6529
1,disease,Emphysema,auroc,0.6281
1,disease,Atelectasis,auroc,0.6551
1,disease,Lung nodule,auroc,0.5886
1,disease,Lung opacity,auroc,0.6375
1,disease,Pulmonary fibrotic sequela,auroc,0.5858
1,disease,Pleural effusion,auroc,0.868
1,disease,Mosaic attenuation pattern,auroc,0.7631
1,disease,Peribronchial thickening,auroc,0.6596
1,disease,Consolidation,auroc,0.7017
1,disease,Bronchiectasis,auroc,0.6234
1,disease,Interlobular septal thickening,auroc,0.7495
1,disease,macro,auroc,0.6921
1,disease,micro,auroc,0.698
2,disease,Medical material,auroc,0.7012
2,disease,Arterial wall calcification,auroc,0.7446
2,disease,Cardiomegaly,auroc,0.832
2,disease,Pericardial effusion,auroc,0.7703
2,disease,Coronary artery wall calcification,auroc,0.7247
2,disease,Hiatal hernia,auroc,0.6588
2,disease,Lymphadenopathy,auroc,0.6568
2,disease,Emphysema,auroc,0.6529
2,disease,Atelectasis,auroc,0.6588
2,disease,Lung nodule,auroc,0.598
2,disease,Lung opacity,auroc,0.6415
2,disease,Pulmonary fibrotic sequela,auroc,0.5981
2,disease,Pleural effusion,auroc,0.8781
2,disease,Mosaic attenuation pattern,auroc,0.7627
2,disease,Peribronchial thickening,auroc,0.6831
2,disease,Consolidation,auroc,0.705
2,disease,Bronchiectasis,auroc,0.6353
2,disease,Interlobular septal thickening,auroc,0.7586
2,disease,macro,auroc,0.7034
2,disease,micro,auroc,0.7124
3,disease,Medical material,auroc,0.7018
3,disease,Arterial wall calcification,auroc,0.7443
3,disease,Cardiomegaly,auroc,0.8401
3,disease,Pericardial effusion,auroc,0.7614
3,disease,Coronary artery wall calcification,auroc,0.7241
3,disease,Hiatal hernia,auroc,0.6713
3,disease,Lymphadenopathy,auroc,0.6599
3,disease,Emphysema,auroc,0.6602
3,disease,Atelectasis,auroc,0.653
3,disease,Lung nodule,auroc,0.5983
3,disease,Lung opacity,auroc,0.6394
3,disease,Pulmonary fibrotic sequela,auroc,0.6211
3,disease,Pleural effusion,auroc,0.881
3,disease,Mosaic attenuation pattern,auroc,0.7527
