epoch,family,target,metric,score
1,size,0,r2,0.6779
1,size,1,r2,0.28
1,size,2,r2,0.3882
1,size,3,r2,0.4447
1,size,4,r2,0.4729
1,size,mean,r2,0.4528
2,size,0,r2,0.7174
2,size,1,r2,0.3362
2,size,2,r2,0.4095
2,size,3,r2,0.5003
2,size,4,r2,0.5357
2,size,mean,r2,0.4998
3,size,0,r2,0.7457
3,size,1,r2,0.4038
3,size,2,r2,0.462
3,size,3,r2,0.5339
3,size,4,r2,0.5733
3,size,mean,r2,0.5437
4,size,0,r2,0.7494
4,size,1,r2,0.4036
4,size,2,r2,0.4573
4,size,3,r2,0.5193
4,size,4,r2,0.5569
4,size,mean,r2,0.5373
5,size,0,r2,0.7556
5,size,1,r2,0.4244
5,size,2,r2,0.4785
5,size,3,r2,0.536
5,size,4,r2,0.5938
5,size,mean,r2,0.5577
6,size,0,r2,0.7326
6,size,1,r2,0.4157
6,size,2,r2,0.461
6,size,3,r2,0.5309
6,size,4,r2,0.5376
6,size,mean,r2,0.5356
7,size,0,r2,0.7468
7,size,1,r2,0.4396
7,size,2,r2,0.4627
7,size,3,r2,0.5308
7,size,4,r2,0.6096
7,size,mean,r2,0.5579
8,size,0,r2,0.7837
8,size,1,r2,0.4595
8,size,2,r2,0.4772
8,size,3,r2,0.5517
8,size,4,r2,0.6266
8,size,mean,r2,0.5797
9,size,0,r2,0.7812
9,size,1,r2,0.4018
9,size,2,r2,0.4711
9,size,3,r2,0.5305
9,size,4,r2,0.6341
9,size,mean,r2,0.5637
10,size,0,r2,0.7697
10,size,1,r2,0.473
10,size,2,r2,0.4935
10,size,3,r2,0.5306
10,size,4,r2,0.599
10,size,mean,r2,0.5731
