epoch,family,target,metric,score
1,density,0,r2,0.2708
1,density,1,r2,0.1213
1,density,2,r2,0.5753
1,density,3,r2,0.559
1,density,mean,r2,0.3816
2,density,0,r2,0.344
2,density,1,r2,0.1405
2,density,2,r2,0.7543
2,density,3,r2,0.6731
2,density,mean,r2,0.478
3,density,0,r2,0.3054
3,density,1,r2,0.1316
3,density,2,r2,0.7478
3,density,3,r2,0.6869
3,density,mean,r2,0.4679
4,density,0,r2,0.3778
4,density,1,r2,0.1623
4,density,2,r2,0.7631
4,density,3,r2,0.7005
4,density,mean,r2,0.5009
5,density,0,r2,0.3164
5,density,1,r2,0.1546
5,density,2,r2,0.7778
5,density,3,r2,0.7079
5,density,mean,r2,0.4891
6,density,0,r2,0.3581
6,density,1,r2,0.1363
6,density,2,r2,0.7476
6,density,3,r2,0.7078
6,density,mean,r2,0.4874
7,density,0,r2,0.371
7,density,1,r2,0.1664
7,density,2,r2,0.7913
7,density,3,r2,0.7231
7,density,mean,r2,0.5129
8,density,0,r2,0.4112
8,density,1,r2,0.19
8,density,2,r2,0.7993
8,density,3,r2,0.726
8,density,mean,r2,0.5316
9,density,0,r2,0.4025
9,density,1,r2,0.1746
9,density,2,r2,0.76
9,density,3,r2,0.7068
9,density,mean,r2,0.511
10,density,0,r2,0.4029
10,density,1,r2,0.1878
10,density,2,r2,0.7805
10,density,3,r2,0.7174
10,density,mean,r2,0.5221
